OBJECT_ID,YEAR,SAMPLE_DAT,LATITUDE,LONGITUDE,DEPTH,Count_,LOCATION,COUNT_CLASS
52,2007,9-Jan-2007,27.0723,-82.4522,1,1270000,Venice Fishing Pier,High
461,2007,20-Nov-2007,29.09726,-80.93536,0.5,1270000,"Volusia Co, Oceanview Way, Ponce Inlet",High
2472,2013,5-Feb-2013,26.70181,-82.28732,0.5,1267000,"Gasparilla Pass, W of",High
3540,2015,7-Dec-2015,27.3316,-82.5779,0.5,1262000, ,High
2122,2013,9-Jan-2013,26.650267,-82.48451,0.5,1261300,"Cayo Costa, 14.1 miles SW of",High
1146,2011,26-Dec-2011,26.46015,-82.01245,0.5,1250000,"Sanibel Light, 0.41 miles NE of, San Carlos Bay",High
1081,2011,9-Dec-2011,26.4249,-82.1058,0.5,1246600,"Algier's Beach, NW of",High
2730,2013,28-Feb-2013,27.06835,-82.51336,0.078,1246600,"Brohard Beach, 4 miles W of",High
559,2007,17-Dec-2007,28.86552,-80.83251,0,1246000,Volusia County; SEAS #149 HD Lease,High
3402,2015,9-Nov-2015,27.29818,-82.56739,0.5,1242000, ,High
2860,2013,18-Nov-2013,26.31399,-82.00285,1,1240000,"Barefoot Beach, 10.1 miles E of",High
3295,2015,22-Oct-2015,30.096861,-85.609778,0.5,1236667, ,High
64,2007,15-Jan-2007,26.8136,-82.2785,0.5,1230000,Gasparilla Pass,High
557,2007,17-Dec-2007,28.84083,-80.80967,0,1227300,Volusia County; ICWW CM 15,High
1314,2012,9-Oct-2012,27.0918,-82.4827,0.5,1220000,BMB-4,High
3409,2015,9-Nov-2015,26.96324,-82.38565,0.5,1215000, ,High
1847,2012,20-Nov-2012,27.58512,-82.61482,0.5,1214000,"Fletcher Point, Tampa Bay",High
3470,2015,23-Nov-2015,27.31561,-82.58171,0.5,1212000, ,High
3426,2015,16-Nov-2015,27.26518,-82.5531,0.5,1208000, ,High
1074,2011,9-Dec-2011,26.4435,-82.024,0.5,1202600,Sanibel Beach,High
3275,2015,19-Oct-2015,27.10034,-82.46089,0,1200000, ,High
2337,2013,22-Jan-2013,26.8889,-82.3566,0.5,1197600,"Stump Pass, West of",High
2180,2013,15-Jan-2013,27.13132,-82.47028,0.5,1195000,"Laurel, W of, Blackburn Bay",High
1119,2011,17-Dec-2011,26.40755,-82.07708,0.5,1188000,"Algiers Beach, 1.0 miles SE of",High
3281,2015,19-Oct-2015,26.96324,-82.38565,0,1188000, ,High
3521,2015,1-Dec-2015,27.59275,-82.629067,0.5,1187667, ,High
2221,2013,16-Jan-2013,26.61076,-82.2894,0.5,1186000,"Captiva Pass, W of",High
53,2007,9-Jan-2007,26.92467,-82.36189,0.5,1180000,Englewood Beach(ChCP),High
2339,2013,22-Jan-2013,26.8166,-82.2524,0.5,1173300,"Catfish Creek, Gasparilla Sound",High
294,2007,16-Oct-2007,29.7655,-81.2562,0.5,1170000,SEAS #155 Surface,High
2146,2013,14-Jan-2013,27.0735,-82.4509,0.5,1170000,Venice Fishing Pier,High
3433,2015,16-Nov-2015,27.06631,-82.448,0.5,1166000, ,High
3473,2015,23-Nov-2015,27.26518,-82.5531,0.5,1160000, ,High
1061,2011,7-Dec-2011,26.52636,-82.19388,0.5,1154600,S. Seas Plantation Entrance,High
1471,2012,20-Oct-2012,26.424385,-82.064807,0,1150000,Algiers Lane Beach,High
2281,2013,16-Jan-2013,27.173783,-82.60111,0.5,1149000,"Casey Key, 6.4 miles W of",High
2171,2013,15-Jan-2013,27.13132,-82.47028,0.5,1146000,"Laurel, W of, Blackburn Bay",High
993,2011,23-Nov-2011,26.203317,-81.97735,0.5,1144000,"Venetian Bay, 10 miles W of",High
2936,2014,5-Aug-2014,28.3807,-83.6594,4.9,1143667,BE1408-1-10,High
1366,2012,10-Oct-2012,27.0338,-82.4536,0,1142000,CR-4,High
189,2007,26-Sep-2007,30.272867,-81.382678,0,1138600,"Huguenot Park, Zone 9, Jacksonville",High
242,2007,9-Oct-2007,29.71358,-81.24016,0,1138600,Fort Matanzas Access Ramp,High
2266,2013,16-Jan-2013,27.2271,-82.58645,0.5,1124000,"Siesta Key, 3.4 miles SW of",High
3554,2015,8-Dec-2015,27.3316,-82.5779,0.5,1119000, ,High
190,2007,26-Sep-2007,30.266903,-81.381183,0,1115300,"Huguenot Park, Jetty, Jacksonville",High
435,2007,6-Nov-2007,29.79843,-85.30468,0.5,1115300,"St. Joseph Bay, Spat Site 1",High
3472,2015,23-Nov-2015,27.29818,-82.56739,0.5,1115000, ,High
1845,2012,19-Nov-2012,27.5967,-82.6055,0.5,1114600,"Joe Island, 0.57 miles NW of",High
2560,2013,11-Feb-2013,26.48335,-82.11433,0.5,1112000,"Long Point and York Island, Pine Island Sound",High
2563,2013,11-Feb-2013,26.59925,-82.18463,0.5,1112000,Captiva Rocks,High
3485,2015,24-Nov-2015,27.33375,-82.57938,0.5,1104000, ,High
2145,2013,14-Jan-2013,27.07827,-82.45286,0.5,1103000,Service Club Park,High
325,2007,17-Oct-2007,29.9078,-81.2867,0.5,1100000,"St. Augustine Inlet, South Jetty",High
425,2007,31-Oct-2007,30.4254,-86.609,0.5,1100000,"Cinco Bayou, S end of Hwy 85 bridge",High
3122,2014,1-Oct-2014,29.38015,-83.25683,0.5,1100000,Seven Sisters Reef,High
886,2011,6-Oct-2011,26.589583,-82.31403,0.5,1097055,"North Captiva Island, 5.6 miles W of",High
3535,2015,3-Dec-2015,27.33375,-82.57938,0.5,1089000, ,High
2233,2013,16-Jan-2013,27.3099,-82.61124,0.5,1087000,"Lido Beach, W of",High
899,2011,6-Oct-2011,26.68,-82.31401,3,1085300,"Cayo Costa , 3.2 miles NW of",High
3520,2015,1-Dec-2015,27.529833,-82.704,0.5,1083333, ,High
2168,2013,15-Jan-2013,27.14028,-82.47166,0.5,1073000,"Laurel, NW of, Blackburn Bay",High
1445,2012,17-Oct-2012,26.50295,-82.27383,0.5,1071000,"Buck Key, 5.21 mi W of",High
3467,2015,23-Nov-2015,27.33375,-82.57938,0.5,1065000, ,High
1180,2012,3-Jan-2012,25.9124,-81.7171,0.5,1064000,Caxambas Pass,High
2141,2013,14-Jan-2013,27.21843,-82.51711,0.5,1064000,Turtle Beach,High
1090,2011,11-Dec-2011,26.430133,-82.02788,0.5,1063300,"Sanibel Beach, 0.9 miles S of",High
2033,2012,26-Dec-2012,27.12332,-82.47122,0.5,1062000,Nokomis Beach,High
3051,2014,28-Aug-2014,28.32825,-83.024767,10.4,1058300,Bayonet Point; 18 mi W of,High
3064,2014,28-Aug-2014,28.32825,-83.024766,10.4,1058300,Bayonet Point; 18 mi W of,High
2272,2013,16-Jan-2013,27.217817,-82.54143,0.5,1051000,"Turtle Beach, 1.3 miles W of",High
2340,2013,22-Jan-2013,26.7876,-82.2452,0.5,1051000,Sandfly Key,High
1572,2012,31-Oct-2012,26.30397,-82.12874,9,1050600,"Sanibel Island, 8.5 m SW of",High
524,2007,9-Dec-2007,27.6654,-80.35848,0.5,1050000,Jaycee Park,High
3370,2015,3-Nov-2015,29.788833,-85.3405,0.5,1050000, ,High
2248,2013,16-Jan-2013,26.39049,-81.87901,0.5,1048000,Lovers Key State Park,High
3497,2015,29-Nov-2015,30.3273,-87.1419,1,1044167, ,High
2470,2013,5-Feb-2013,26.82483,-82.34995,0.5,1040000,"Little Gasparilla Island, W of",High
2491,2013,5-Feb-2013,26.92467,-82.36189,0.5,1040000,Englewood Beach,High
2564,2013,12-Feb-2013,26.92467,-82.36189,0.5,1037300,Englewood Beach,High
2032,2012,26-Dec-2012,27.21843,-82.51711,0.5,1031000,Turtle Beach,High
111,2007,23-Jan-2007,26.80389,-82.27457,0.5,1030000,Gasparilla Fishing Pier,High
1140,2011,21-Dec-2011,26.4292,-82.04083,0.5,1026600,"Sanibel Island, 0.40 miles SE of",High
244,2007,9-Oct-2007,29.81259,-81.26125,0,1017300,Crescent Beach,High
3067,2014,28-Aug-2014,28.327266,-83.163733,15.3,1016667,Bayonet Point; 27 mi W of,High
2493,2013,5-Feb-2013,26.406667,-81.96516,0.5,1002300,"Estero Island, 4.2 miles W of",High
2513,2013,5-Feb-2013,26.272056,-81.97558,0.5,1002300,"Wiggins State Park, 9.2 miles W of",High
3253,2015,14-Oct-2015,27.15226,-82.50916,0.5,1001000,Osprey; 3.23 mi SW of,High
1120,2011,17-Dec-2011,26.448733,-82.01345,0.5,986000,"Lighthouse Beach, 0.2 miles S of",Medium
2296,2013,17-Jan-2013,27.33375,-82.57938,0.5,985000,"New Pass Dock, Sarasota Bay",Medium
1316,2012,9-Oct-2012,27.0147,-82.4439,0.5,980000,BMB-5,Medium
1588,2012,1-Nov-2012,26.45394,-82.07864,0.5,980000,Tarpon Bay,Medium
2317,2013,21-Jan-2013,26.81185,-82.29335,0.5,977600,"Gasparilla Pass, 0.6 miles W of",Medium
2353,2013,23-Jan-2013,26.71558,-82.2575,0.5,976000,Boca Grande Pass,Medium
1671,2012,7-Nov-2012,26.49417,-82.17522,0.5,971000,Buck Key,Medium
3202,2015,30-Sep-2015,30.138833,-85.829833,0.5,969333,Panama City Beach; 2.8 mi SW of,Medium
43,2007,8-Jan-2007,27.057,-82.4436,0.5,968000,Mote-Caspersen Beach,Medium
295,2007,16-Oct-2007,29.7655,-81.2562,0.5,967000,SEAS #155 Bottom,Medium
887,2011,6-Oct-2011,26.589583,-82.31403,5,964937,"North Captiva Island, 5.6 miles W of",Medium
1895,2012,26-Nov-2012,26.59925,-82.18463,0.5,957300,Captiva Rocks,Medium
2396,2013,27-Jan-2013,26.699,-82.28683,0.5,954300,"Boca Grande Pass, 1.96 miles SW of",Medium
2505,2013,5-Feb-2013,26.324583,-82.00913,0.5,953300,"Barefoot Beach, 10 miles W of",Medium
2941,2014,5-Aug-2014,28.3808,-83.8305,4.9,947833,BE1408-1-11,Medium
2886,2014,31-Jul-2014,28.46671,-83.63314,1,944000,Herrnando Beach; 58 mi W of,Medium
2529,2013,6-Feb-2013,26.6467,-82.2203,0.5,938600,"Cabbage Key, S. of",Medium
3315,2015,28-Oct-2015,27.3316,-82.5779,0.5,937000, ,Medium
269,2007,13-Oct-2007,30.3,-86.508333,0.3,936667,Destin CGA -3,Medium
2896,2014,4-Aug-2014,28.539433,-84.0074,0.6,933300,BE1408-1-01,Medium
2901,2014,4-Aug-2014,28.539433,-84.0074,0.6,933300,BE1408-1-01,Medium
1604,2012,2-Nov-2012,26.6095,-82.2912,0.5,930000,CS-10,Medium
2450,2013,4-Feb-2013,27.01031,-82.41312,0.5,930000,Manasota Beach,Medium
2665,2013,22-Feb-2013,27.001,-82.4116,0.5,929000,"Manasota Beach, SW of",Medium
3344,2015,31-Oct-2015,30.392333,-86.511667,0.5,928250,East Pass; W of,Medium
1040,2011,5-Dec-2011,26.14515,-81.84366,0.5,924000,"Lowdermilk Park, 2.3 miles SW of",Medium
2164,2013,14-Jan-2013,26.71558,-82.2575,0.5,924000,Boca Grande Pass,Medium
1688,2012,8-Nov-2012,26.4216,-82.08,0.5,920000,Tarpon Bay Beach,Medium
1137,2011,21-Dec-2011,26.41545,-82.02866,0.5,916600,"Sanibel Island, 1.66 miles SE of",Medium
3429,2015,16-Nov-2015,27.11382,-82.46883,0.5,916000, ,Medium
743,2009,31-Oct-2009,26.34415,-81.94741,0.5,915667,"Bonita Springs, 6 mi W of",Medium
3424,2015,16-Nov-2015,27.31561,-82.58171,0,914000, ,Medium
2485,2013,5-Feb-2013,26.81617,-82.2805,0.5,912000,Gasparilla Pass,Medium
2942,2014,5-Aug-2014,28.3808,-83.8305,1.5,910667,BE1408-1-11,Medium
2354,2013,23-Jan-2013,26.6467,-82.2203,0.5,909300,"Cabbage Key, S. of",Medium
883,2011,6-Oct-2011,26.5191,-82.27223,5,903596,"Captiva Island, 4.8 miles SW of",Medium
2688,2013,25-Feb-2013,27.12332,-82.47122,0.5,903000,Nokomis Beach,Medium
2082,2013,3-Jan-2013,26.6467,-82.2203,0.5,900000,"Cabbage Key, S. of",Medium
2085,2013,3-Jan-2013,26.8166,-82.2524,0.5,900000,"Catfish Creek, Gasparilla Sound",Medium
1132,2011,21-Dec-2011,26.45157,-82.01543,0.5,896000,Lighthouse Beach,Medium
2246,2013,16-Jan-2013,26.42309,-82.08012,0.5,892000,Tarpon Road Beach,Medium
2227,2013,16-Jan-2013,26.82483,-82.34995,0.5,888000,"Little Gasparilla Island, W of",Medium
1339,2012,9-Oct-2012,27.02104,-82.45763,0.5,884000,"Manasota Beach, 2.8 miles NW of",Medium
2361,2013,23-Jan-2013,26.48335,-82.11433,0.5,874600,"Long Point and York Island, Pine Island Sound",Medium
2077,2013,3-Jan-2013,26.81617,-82.2805,0.5,872000,Gasparilla Pass,Medium
965,2011,27-Oct-2011,26.39033,-82.34813,0.5,870000,"Sanibel Island, 14.9 miles SW of",Medium
3404,2015,9-Nov-2015,27.21843,-82.51711,0.5,868000, ,Medium
2307,2013,20-Jan-2013,27.317233,-82.55313,0.5,866600,"Bird Key, E of, Sarasota Bay",Medium
987,2011,23-Nov-2011,26.160517,-82.1353,0.5,865300,"Naples, 20 miles W of",Medium
1117,2011,17-Dec-2011,26.442483,-82.02363,0.5,865300,"Sanibel Beach, S of",Medium
1843,2012,19-Nov-2012,27.59069,-82.63142,0.5,865300,"Sunshine Skyway, end of S causeway",Medium
1136,2011,21-Dec-2011,26.420117,-82.0617,0.5,861000,"Sanibel Island, 0.36 miles SE of",Medium
744,2009,31-Oct-2009,26.34415,-81.94741,7.3,858000,"Bonita Springs, 6 mi W of",Medium
2689,2013,25-Feb-2013,27.11382,-82.46883,0.5,858000,North Jetty,Medium
2767,2013,5-Mar-2013,26.80562,-82.27415,0.5,853300,"Gasparilla Island, NE tip, Gasparilla Sound",Medium
2078,2013,3-Jan-2013,26.8378,-82.28,0.5,852000,"Little Gasparilla Island, 1 mile E of",Medium
3231,2015,12-Oct-2015,27.12332,-82.47122,0.5,851000, ,Medium
770,2009,1-Nov-2009,26.4708,-82.4412,0,850000,Lee Co. 19,Medium
3302,2015,25-Oct-2015,30.121044,-85.743692,0.5,840000,St Andrews State Park Pier,Medium
140,2007,28-Feb-2007,24.4999,-81.8429,0.5,838000,MS01,Medium
1156,2011,26-Dec-2011,26.4069,-82.0112,0.5,836000,"Sanibel Island, 2.68 miles SE of",Medium
2555,2013,11-Feb-2013,26.64667,-82.22033,0.5,836000,"Cabbage Key, SE of",Medium
3403,2015,9-Nov-2015,27.26518,-82.5531,0.5,835000, ,Medium
2224,2013,16-Jan-2013,26.70181,-82.28732,0.5,834000,"Gasparilla Pass, W of",Medium
403,2007,25-Oct-2007,30.3667,-81.2667,0.5,833000,"St. Johns LT, 7.5 mi SE of",Medium
2278,2013,16-Jan-2013,27.185367,-82.56333,0.5,831000,"Casey Key, 4 miles NW of",Medium
3228,2015,12-Oct-2015,27.29818,-82.56739,0.5,827000, ,Medium
2306,2013,20-Jan-2013,27.2659,-82.61898,0.5,825000,"Siesta Key, 3.9 miles W of",Medium
3033,2014,27-Aug-2014,29.025667,-83.360367,0.6,822500,Cedar Key; 20 mi SW of,Medium
3039,2014,27-Aug-2014,29.025666,-83.360366,9.2,822500,Cedar Key; 20 mi SW of,Medium
3178,2014,17-Dec-2014,24.811917,-81.664667,0.2,814000,Sawyer Key; 7 mi NW of,Medium
2462,2013,5-Feb-2013,26.339,-82.119,0.5,813000,"Bonita Beach Park, SW of",Medium
437,2007,6-Nov-2007,29.70285,-85.36702,0.5,812000,"St. Joseph Bay, spat site 3",Medium
3001,2014,19-Aug-2014,28.35447,-83.23129,8.6,811000,Skeleton Key; 32 mi W of,Medium
3022,2014,19-Aug-2014,28.35447,-83.23129,8.6,811000,Skeleton Key; 32 mi W of,Medium
2592,2013,18-Feb-2013,26.38591,-81.84631,0.5,808300,"Long Key, Estero Bay",Medium
2367,2013,23-Jan-2013,26.45157,-82.01543,0.5,808000,Lighthouse Beach,Medium
1859,2012,20-Nov-2012,27.544767,-82.69926,0.1,806600,"Anna Maria Island, 1.67 miles NW of",Medium
2128,2013,9-Jan-2013,26.685833,-82.33516,0.5,806600,"Cayo Costa, 4.5 miles W of",Medium
3320,2015,28-Oct-2015,30.224222,-85.713972,0.5,805000, ,Medium
3359,2015,2-Nov-2015,27.06631,-82.448,0.5,805000, ,Medium
3006,2014,19-Aug-2014,28.24772,-83.11928,14.3,795000,Green Key; 20 mi W of,Medium
3027,2014,19-Aug-2014,28.24772,-83.11928,14.3,795000,Green Key; 20 mi W of,Medium
1826,2012,15-Nov-2012,26.3136,-82.0016,0.5,793000,"Bonita Springs, 10 miles W of",Medium
1139,2011,21-Dec-2011,26.444167,-82.01895,0.5,792000,"Sanibel Island, 0.27 miles SE of",Medium
2046,2012,28-Dec-2012,26.900694,-82.33886,0.5,791600,"Stump Pass, Lemon Bay",Medium
2531,2013,6-Feb-2013,26.71558,-82.2575,0.5,791600,Boca Grande Pass,Medium
227,2007,3-Oct-2007,29.9078,-81.2867,0.5,788600,"St. Augustine Inlet, South Jetty",Medium
532,2007,10-Dec-2007,27.84579,-80.4738,0.5,788600,SEAS Station #40,Medium
1332,2012,9-Oct-2012,27.1365,-82.5059,0.5,788000,BMB-19,Medium
3356,2015,2-Nov-2015,27.10034,-82.46089,0.5,788000, ,Medium
3212,2015,5-Oct-2015,29.67577,-85.36195,0.5,787667,Cape San Blas,Medium
2031,2012,26-Dec-2012,27.26518,-82.5531,0.5,787000,Siesta Beach,Medium
1013,2011,28-Nov-2011,26.386983,-82.0906,0.5,784600,"Tarpon Road Beach, 2.5 miles SW of",Medium
2011,2012,19-Dec-2012,26.45157,-82.01543,0.5,784000,Lighthouse Beach,Medium
3333,2015,29-Oct-2015,30.1415,-85.7125,0.5,783333, ,Medium
2599,2013,18-Feb-2013,26.8352,-82.282,0.5,782300,"Little Gasparilla Island, 0.5 mi E of",Medium
1069,2011,8-Dec-2011,26.13163,-81.8063,0.5,780600,Naples Pier,Medium
3358,2015,2-Nov-2015,27.0735,-82.4509,0.5,779000, ,Medium
1080,2011,9-Dec-2011,26.4196,-82.087,0.5,777300,"Algier's Beach, W of",Medium
2235,2013,16-Jan-2013,27.20772,-82.57437,0.5,772000,"Turtle Beach, W of",Medium
275,2007,14-Oct-2007,30.1208,-85.6877,0,767000,Davis Point,Medium
858,2011,28-Sep-2011,27.0735,-82.4509,0.5,765000,Venice Fishing Pier,Medium
2479,2013,5-Feb-2013,26.339,-82.119,0.5,763000,"Bonita Beach Park, SW of",Medium
1011,2011,28-Nov-2011,26.394,-82.09235,0.5,762600,"Tarpon Road Beach, 2 miles SW of",Medium
1021,2011,28-Nov-2011,26.370433,-81.95736,0.5,762600,"Lovers Key State Park, 5.0 miles SW of",Medium
1404,2012,16-Oct-2012,26.8162,-82.2805,0.5,762600,"Bird Key, SW of, Gasparilla Pass",Medium
1530,2012,23-Oct-2012,26.92467,-82.36189,0.5,762600,Englewood Beach,Medium
2186,2013,15-Jan-2013,27.19807,-82.50269,0.5,762000,"Osprey, W of, Little Sarasota Bay",Medium
630,2008,11-Oct-2008,26.6102,-82.2807,0.5,755000,10E,Medium
3415,2015,11-Nov-2015,27.33375,-82.57938,0.5,755000, ,Medium
2343,2013,22-Jan-2013,26.2073,-81.8169,0.5,754600,Seagate,Medium
881,2011,6-Oct-2011,26.53055,-82.24921,4,749000,"Captiva Island, 3.4 miles W of",Medium
1405,2012,16-Oct-2012,26.71558,-82.2575,0.5,746000,Boca Grande Pass,Medium
884,2011,6-Oct-2011,26.5129,-82.29713,0.5,745525,"Captiva Island, 6.4 miles SW of",Medium
2937,2014,5-Aug-2014,28.3807,-83.6594,0.9,743300,BE1408-1-10,Medium
2663,2013,21-Feb-2013,25.91165,-81.72805,0.5,737600,S. Marco Beach,Medium
3176,2014,25-Nov-2014,25.6161,-81.4735,0.2,734000,Pavilion Key; 9.2 mi SW of,Medium
2508,2013,5-Feb-2013,26.361389,-81.91694,0.5,733300,"Lovers Key State Park, 3 miles SW of",Medium
453,2007,14-Nov-2007,30.44082,-86.59187,0.5,733000,"Garnier Bayou at Hwy 85 Bridge, S side",Medium
527,2007,10-Dec-2007,28.16788,-80.58716,0.5,733000,"Brevard County, Pelican Beach Park",Medium
508,2007,3-Dec-2007,28.2331,-80.5996,0.5,732600,Patrick Air Force Base,Medium
1068,2011,8-Dec-2011,26.2073,-81.8169,0.5,730600,Seagate,Medium
3360,2015,2-Nov-2015,27.05703,-82.4436,0.5,726000, ,Medium
1860,2012,20-Nov-2012,27.544767,-82.69926,3.8,722600,"Anna Maria Island, 1.67 miles NW of",Medium
1625,2012,6-Nov-2012,26.58867,-82.16371,0.5,720000,Captiva Shoals,Medium
957,2011,26-Oct-2011,26.507867,-82.32753,0.5,718600,"Captiva, 8.4 miles W",Medium
1039,2011,5-Dec-2011,26.228533,-81.88936,8,718600,"Naples Municipal Beach, 4.3 miles W of",Medium
1116,2011,17-Dec-2011,26.427867,-82.04878,0.5,718600,"Algier's Beach, NE of",Medium
3321,2015,28-Oct-2015,30.259694,-85.749083,0.5,717500, ,Medium
2430,2013,30-Jan-2013,26.813,-82.266,0.5,716600,"Bird Key, 0.7 mile SE of",Medium
252,2007,11-Oct-2007,29.88056,-81.2789,0.5,713000,N St. Johns #778,Medium
2572,2013,13-Feb-2013,26.45398,-81.95776,0.5,712000,Lynn Hall Park,Medium
3002,2014,19-Aug-2014,28.35447,-83.23129,17.2,712000,Skeleton Key; 32 mi W of,Medium
3023,2014,19-Aug-2014,28.35447,-83.23129,17.2,712000,Skeleton Key; 32 mi W of,Medium
2908,2014,4-Aug-2014,28.5397,-83.661366,4.9,711667,BE1408-1-03,Medium
205,2007,27-Sep-2007,30.45822,-81.3605,0.5,700000,Little Talbot Island,Medium
257,2007,11-Oct-2007,29.4793,-81.12589,0.3,700000,Flagler Co South Flagler Pier,Medium
327,2007,17-Oct-2007,29.9725,-81.30933,0.5,700000,SEAS #071,Medium
365,2007,20-Oct-2007,26.32533,-81.95966,0.5,700000,"Wiggins Pass, 7.2 mi NW of",Medium
375,2007,23-Oct-2007,30.26529,-81.38269,0.5,700000,Duval County 30th Avenue Access,Medium
525,2007,10-Dec-2007,28.36795,-80.60207,0.5,700000,"Brevard County, Cocoa Beach Pier",Medium
769,2009,1-Nov-2009,26.4666,-82.4411,0,700000,Lee Co. 18,Medium
1392,2012,15-Oct-2012,26.2073,-81.8169,0.5,700000,Seagate,Medium
3557,2015,9-Dec-2015,27.3316,-82.5779,0.5,696000, ,Medium
1482,2012,22-Oct-2012,26.64667,-82.22033,0.5,689300,"Cabbage Key, SE of",Medium
2904,2014,4-Aug-2014,28.540366,-83.832766,0.6,686000,BE1408-1-02,Medium
2492,2013,5-Feb-2013,26.80562,-82.27415,0.5,685300,"Gasparilla Island, NE tip, Gasparilla Sound",Medium
2289,2013,16-Jan-2013,27.249567,-82.55775,3,684300,"Siesta Key, 1.4 miles W of",Medium
2435,2013,30-Jan-2013,26.484,-82.148,0.5,683300,"Wulfert Keys, Pine Island Sound",Medium
44,2007,8-Jan-2007,27.0103,-82.4131,0.5,681000,Mote-Manasota Beach,Medium
2116,2013,9-Jan-2013,26.45157,-82.01543,0.5,680000,Lighthouse Beach,Medium
3357,2015,2-Nov-2015,27.07827,-82.45286,0.5,677000, ,Medium
2939,2014,5-Aug-2014,28.3808,-83.8305,28.2,676278,BE1408-1-11,Medium
1067,2011,8-Dec-2011,26.2531,-81.8239,0.5,672000,Vanderbilt Beach,Medium
2756,2013,5-Mar-2013,26.662167,-82.38166,0.5,671000,"Cayo Costa, 8.25 miles W of",Medium
529,2007,10-Dec-2007,28.05485,-80.5503,0.5,667000,"Brevard County, Spessard Holland N.",Medium
2301,2013,17-Jan-2013,26.38591,-81.84631,0.5,664000,"Long Key, Estero Bay",Medium
3518,2015,1-Dec-2015,30.224222,-85.713972,0.5,661333, ,Medium
778,2009,8-Nov-2009,26.453812,-82.035728,0.5,660000,Sanibel Ramp,Medium
1821,2012,15-Nov-2012,26.50295,-82.2742,0.5,660000,"Buck Key, 5.21 miles W of",Medium
2270,2013,16-Jan-2013,27.249567,-82.55775,5,660000,"Siesta Key, 1.4 miles W of",Medium
2645,2013,20-Feb-2013,26.39049,-81.87901,0.5,660000,Lovers Key State Park,Medium
2045,2012,28-Dec-2012,26.817056,-82.27386,0.5,658300,"Little Gasparilla Pass, Boca Grande Causeway",Medium
2242,2013,16-Jan-2013,27.3099,-82.61124,5,656000,"Lido Beach, W of",Medium
2603,2013,18-Feb-2013,26.66,-82.223,0.5,653300,"Cabbage Key, 0.17 miles N of, Pine Island Sound",Medium
1171,2011,29-Dec-2011,26.13163,-81.8063,0.5,652600,Naples Pier,Medium
209,2007,27-Sep-2007,30.36938,-81.39813,0.5,651000,Hanna Park,Medium
2565,2013,12-Feb-2013,26.80562,-82.27415,0.5,648000,"Gasparilla Island, NE tip, Gasparilla Sound",Medium
1019,2011,28-Nov-2011,26.389517,-81.97875,0.5,645300,"Lighthouse Beach, 4.8 miles SE of",Medium
2081,2013,3-Jan-2013,26.6798,-82.2196,0.5,644000,Mondongo Island,Medium
1298,2012,8-Oct-2012,27.1003,-82.4609,0.5,642000,Venice Beach  (SCHD),Medium
3303,2015,26-Oct-2015,27.3316,-82.5779,0.5,642000, ,Medium
2397,2013,27-Jan-2013,26.657833,-82.35466,0.5,641600,"Cayo Costa, 6.67 miles W of",Medium
1004,2011,28-Nov-2011,25.9804,-81.7029,0.5,637300,"Big Marco Pass, 951 launch ramp",Medium
3417,2015,12-Nov-2015,27.33375,-82.57938,0.5,636000, ,Medium
2909,2014,4-Aug-2014,28.5397,-83.661366,1.8,635800,BE1408-1-03,Medium
3004,2014,19-Aug-2014,28.24918,-83.23147,9.9,635000,Green Key; 29 mi W of,Medium
3025,2014,19-Aug-2014,28.24918,-83.23147,9.9,635000,Green Key; 29 mi W of,Medium
2521,2013,5-Feb-2013,26.71558,-82.2575,0.5,634600,Boca Grande Pass,Medium
3250,2015,14-Oct-2015,27.14594,-82.50774,0.5,633500,Venice North Jetty; 3.25 mi NW of,Medium
264,2007,13-Oct-2007,30.061666,-85.801666,22.86,633333,Panama City CGA -3,Medium
1179,2012,3-Jan-2012,25.9733,-81.7278,0.5,632000,"Big Marco Pass, Snook Inn",Medium
3380,2015,6-Nov-2015,27.33375,-82.57938,0.5,632000, ,Medium
2156,2013,14-Jan-2013,26.53235,-82.11938,0.5,630600,Regla Island,Medium
2927,2014,4-Aug-2014,28.381733,-83.315016,0.9,625000,BE1408-1-08,Medium
3481,2015,23-Nov-2015,27.5967,-82.6055,0.5,624167,Joe Island; NW of (Lower Tampa Bay),Medium
2357,2013,23-Jan-2013,26.6716,-82.1895,0.5,624000,"Part Island, North of",Medium
1028,2011,28-Nov-2011,26.407433,-81.98506,0.5,623300,"Estero Island, 4.4 miles SW of",Medium
45,2007,8-Jan-2007,26.9632,-82.3857,0.5,623000,"Blind Pass Beach, Manasota Key",Medium
